Province,Country/Region,Latitude,Longitude,Date,Confirmed,Deaths,Recovered
Bolivia,Bolivia,-16.2902,-63.5887,2020-08-26,1095,62,1522
Bolivia,Bolivia,-16.2902,-63.5887,2020-08-27,1035,65,2124
Bolivia,Bolivia,-16.2902,-63.5887,2020-08-28,1280,55,2393
Bolivia,Bolivia,-16.2902,-63.5887,2020-08-29,945,92,1835
Bolivia,Bolivia,-16.2902,-63.5887,2020-08-30,614,28,1748
Bolivia,Bolivia,-16.2902,-63.5887,2020-08-31,630,61,1911
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-01,669,74,1716
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-02,661,102,1950
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-03,853,85,1810
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-04,799,55,1960
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-05,661,55,1722
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-06,528,0,1923
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-07,835,1656,1661
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-08,704,43,1948
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-09,1037,49,2118
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-10,860,47,2267
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-11,967,57,1757
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-12,810,47,1556
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-13,809,47,1490
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-14,828,50,912
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-15,667,53,1018
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-16,586,31,815
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-17,547,33,685
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-18,632,39,741
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-19,419,36,575
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-20,206,31,585
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-21,310,37,623
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-22,467,39,613
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-23,537,38,703
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-24,628,34,545
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-25,604,35,767
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-26,370,28,538
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-27,309,30,385
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-28,322,42,533
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-29,418,31,571
Bolivia,Bolivia,-16.2902,-63.5887,2020-09-30,670,34,634
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-01,405,36,636
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-02,503,44,489
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-03,350,28,451
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-04,299,28,442
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-05,239,28,460
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-06,361,27,535
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-07,238,36,726
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-08,263,36,544
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-09,257,34,535
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-10,237,30,439
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-11,111,16,317
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-12,121,18,420
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-13,227,25,560
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-14,219,26,559
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-15,178,30,857
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-16,243,32,397
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-17,148,24,306
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-18,61,18,281
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-19,119,21,474
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-20,147,24,569
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-21,191,32,804
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-22,217,26,620
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-23,167,24,683
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-24,167,19,434
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-25,74,18,591
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-26,99,13,570
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-27,172,14,541
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-28,197,22,534
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-29,163,11,456
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-30,147,10,419
Bolivia,Bolivia,-16.2902,-63.5887,2020-10-31,126,10,325
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-01,76,6,345
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-02,34,10,207
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-03,69,10,471
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-04,126,7,316
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-05,139,10,544
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-06,142,13,513
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-07,84,9,326
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-08,48,5,241
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-09,86,7,415
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-10,103,6,318
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-11,112,10,519
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-12,113,7,419
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-13,180,10,368
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-14,112,6,323
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-15,65,8,309
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-16,125,10,317
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-17,102,7,335
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-18,96,9,544
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-19,187,14,358
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-20,98,11,338
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-21,68,4,151
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-22,56,3,158
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-23,56,9,210
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-24,113,12,287
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-25,129,5,374
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-26,114,6,511
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-27,104,4,330
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-28,98,6,230
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-29,30,3,192
Bolivia,Bolivia,-16.2902,-63.5887,2020-11-30,86,5,230
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-01,102,6,793
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-02,184,9,1178
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-03,192,10,342
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-04,139,5,375
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-05,167,5,206
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-06,68,3,203
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-07,97,2,182
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-08,189,5,249
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-09,214,2,260
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-10,325,4,226
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-11,312,5,170
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-12,333,1,206
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-13,120,4,129
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-14,195,6,218
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-15,371,2,281
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-16,498,3,230
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-17,451,2,205
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-18,484,2,385
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-19,621,2,275
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-20,253,1,154
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-21,362,7,339
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-22,674,9,232
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-23,1005,13,512
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-24,1057,11,335
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-25,469,7,367
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-26,759,10,215
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-27,494,5,253
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-28,751,8,398
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-29,1293,29,290
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-30,1485,14,669
Bolivia,Bolivia,-16.2902,-63.5887,2020-12-31,1752,16,518
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-01,861,10,413
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-02,1070,11,503
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-03,606,15,234
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-04,1010,18,424
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-05,1597,22,832
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-06,1713,46,683
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-07,1910,17,1080
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-08,2263,24,616
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-09,1644,23,822
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-10,1098,25,383
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-11,1392,39,722
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-12,1473,39,863
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-13,2057,39,999
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-14,2198,37,1065
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-15,2573,41,543
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-16,2091,25,669
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-17,1503,40,489
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-18,1550,44,790
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-19,2357,42,1310
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-20,2655,42,1041
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-21,2648,54,1166
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-22,1864,53,1006
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-23,1732,56,1145
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-24,1048,58,544
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-25,1781,66,1030
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-26,2390,54,1086
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-27,2866,62,1822
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-28,2652,59,1345
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-29,2666,53,1541
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-30,2005,51,1236
Bolivia,Bolivia,-16.2902,-63.5887,2021-01-31,1438,49,723
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-01,1464,60,1104
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-02,2127,74,1438
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-03,2021,58,1574
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-04,1787,62,1562
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-05,1676,54,1546
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-06,1218,66,908
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-07,839,43,686
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-08,1220,68,1375
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-09,1544,65,1557
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-10,1771,67,1738
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-11,1352,48,1619
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-12,1244,63,1629
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-13,938,48,1324
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-14,696,47,493
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-15,412,32,1282
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-16,562,40,1098
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-17,789,29,1183
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-18,1029,50,1196
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-19,1152,37,1299
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-20,1095,27,884
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-21,521,24,438
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-22,884,29,963
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-23,1204,38,2527
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-24,1339,39,1187
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-25,1103,30,1249
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-26,1069,32,869
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-27,656,19,603
Bolivia,Bolivia,-16.2902,-63.5887,2021-02-28,463,21,479
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-01,757,17,620
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-02,790,37,718
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-03,834,31,729
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-04,969,27,606
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-05,937,28,1026
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-06,653,18,696
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-07,323,16,809
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-08,463,22,764
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-09,885,13,842
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-10,841,26,1058
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-11,778,19,1316
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-12,1084,27,1250
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-13,680,14,745
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-14,385,14,602
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-15,670,16,815
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-16,929,23,958
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-17,1068,18,1057
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-18,885,13,2199
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-19,867,13,894
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-20,603,10,720
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-21,223,9,650
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-22,573,14,585
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-23,879,19,1088
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-24,973,14,1209
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-25,774,24,1069
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-26,878,12,1046
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-27,591,22,818
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-28,326,21,582
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-29,719,25,886
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-30,1072,28,1467
Bolivia,Bolivia,-16.2902,-63.5887,2021-03-31,992,18,1106
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-01,916,23,962
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-02,620,25,836
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-03,520,11,788
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-04,467,8,450
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-05,458,20,485
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-06,1498,22,1304
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-07,1076,19,1025
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-08,1241,27,1224
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-09,1442,16,985
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-10,921,14,786
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-11,525,9,739
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-12,989,18,876
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-13,1099,27,1224
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-14,1108,23,950
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-15,823,84,899
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-16,1246,22,960
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-17,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-18,1706,23,1740
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-19,1296,18,999
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-20,1313,29,1142
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-21,1386,36,1227
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-22,1330,27,1501
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-23,1501,25,1015
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-24,1293,29,802
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-25,474,12,752
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-26,1119,37,1040
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-27,1480,24,1288
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-28,1573,35,1142
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-29,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-04-30,1901,31,1277
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-01,2795,58,2400
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-02,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-03,2457,26,1903
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-04,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-05,1588,47,1245
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-06,3618,69,2140
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-07,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-08,3357,54,2370
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-09,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-10,1063,23,1114
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-11,1599,30,1418
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-12,2369,50,2047
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-13,2290,37,1495
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-14,2356,64,1461
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-15,2509,42,1315
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-16,2834,66,2402
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-17,2257,49,1713
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-18,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-19,2617,69,1666
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-20,2766,58,1480
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-21,2858,87,1162
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-22,3005,77,1634
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-23,3583,108,2665
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-24,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-25,5696,159,3160
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-26,3213,102,1474
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-27,3018,86,1462
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-28,2990,65,1703
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-29,2144,58,1516
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-30,1760,36,1388
Bolivia,Bolivia,-16.2902,-63.5887,2021-05-31,2805,53,2560
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-01,3439,115,2307
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-02,3310,93,1882
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-03,2429,100,1698
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-04,3000,68,2198
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-05,2277,81,1861
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-06,1428,43,1600
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-07,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-08,5813,153,4521
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-09,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-10,7072,144,3964
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-11,0,0,0
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-12,5300,164,4362
Bolivia,Bolivia,-16.2902,-63.5887,2021-06-13,1607,57,1999
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-22,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-23,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-24,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-25,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-26,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-27,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-28,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-29,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-30,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-01-31,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-01,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-02,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-03,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-04,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-05,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-06,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-07,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-08,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-09,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-10,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-11,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-12,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-13,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-14,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-15,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-16,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-17,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-18,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-19,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-20,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-21,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-22,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-23,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-24,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-25,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-26,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-27,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-28,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-02-29,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-01,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-02,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-03,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-04,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-05,2,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-06,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-07,1,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-08,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-09,0,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-10,2,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-11,2,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-12,4,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-13,2,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-14,5,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-15,6,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-16,1,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-17,1,0,2
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-18,12,0,0
"Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-19,25,0,0
